task,seed,stage,category,step,entered_boost_rank,entered_difference,entered_p,entered_p_rank,entered_q,entered_q_rank,entered_rc,entered_token,exited_boost_rank,exited_difference,exited_p,exited_p_rank,exited_q,exited_q_rank,exited_rc,exited_token,index,only_action_l2_vs_correct,only_residual_cosine_vs_correct,undo_action_l2_vs_boost,undo_residual_cosine_vs_boost
move_near,51,middle,harm,40,53,0.000425921861970002,0.0032052120854534037,57,0.0027792902234834017,60,"[2, 7]",39,58,-0.004936528674903135,0.003270975630323002,56,0.008207504305226137,28,"[7, 3]",115,0,0.019412336523626367,0.9904849141559411,0.019412336523626367,0.9904849141559411
move_near,51,late,harm,70,49,0.0016162595821592669,0.0028812675712296242,55,0.0012650079890703574,105,"[10, 10]",170,54,-0.0035603640570124988,0.0029351074114412823,53,0.006495471468453781,40,"[7, 3]",115,0,0.0,0.9989961915869552,0.0,0.9989961915869552
move_near,52,early,both_success,9,21,0.0032130660329606,0.012746642300673832,23,0.009533576267713232,35,"[8, 6]",134,22,-0.010647861228752522,0.014181148480466026,21,0.024829009709218548,7,"[13, 3]",211,0,0.0,0.9678711203455816,0.0,0.9678711203455816
move_near,53,late,harm,70,78,0.0006100118807297419,0.0009232384831862463,85,0.00031322660245650444,156,"[8, 10]",138,80,-0.0033856730984178343,0.0011061048170885079,79,0.004491777915506342,56,"[8, 3]",131,0,0.0,0.9987125293325783,0.0,0.9987125293325783
move_near,54,early,both_success,9,13,0.016248298395802253,0.01944735011269784,19,0.003199051716895586,77,"[5, 6]",86,14,0.006499386925909576,0.02206754582752695,13,0.015568158901617375,20,"[8, 13]",141,0,0.0,0.9531192769426075,0.0,0.9531192769426075
move_near,54,middle,both_success,40,18,0.004612619261680105,0.015229631150848607,20,0.010617011889168502,28,"[4, 5]",69,20,-0.002866576889342512,0.01664898412913542,18,0.01951556101847793,12,"[7, 6]",118,0,0.021511838688694874,0.8195289909608678,0.021511838688694874,0.8195289909608678
move_near,55,early,both_fail,9,22,0.008370292658748862,0.012168993358337429,29,0.003798700699588566,65,"[9, 6]",150,29,-0.005136248251206869,0.013159832931527974,27,0.018296081182734843,14,"[5, 9]",89,0,0.03791841243014735,0.9692411471678292,0.03791841243014735,0.9692411471678292
move_near,55,late,both_fail,70,32,0.004715048722732005,0.00875670753615855,37,0.004041658813426546,64,"[10, 6]",166,34,-0.0033379455835898762,0.009663253894683829,32,0.013001199478273705,18,"[8, 9]",137,0,0.0,0.9970926093430343,0.0,0.9970926093430343
move_near,56,early,both_fail,9,50,0.0012767920503914,0.0035170325285635256,54,0.0022402404781721257,101,"[3, 4]",52,52,-0.0007003134776117029,0.0038811657970271854,51,0.004581479274638888,60,"[8, 2]",130,0,0.0,0.9978543602936263,0.0,0.9978543602936263
move_near,56,late,both_fail,70,60,0.00034997804590398236,0.002959553486240204,62,0.0026095754403362217,85,"[7, 7]",119,61,3.6346334264881434e-05,0.003098113899632963,60,0.0030617675653680817,77,"[8, 14]",142,0,0.016869652492964564,0.9949961098960831,0.016869652492964564,0.9949961098960831
move_near,57,middle,both_success,40,34,0.0007787080317101041,0.004682142036968826,36,0.0039034340052587217,57,"[5, 9]",89,35,-0.0139310783850733,0.005012371023872318,34,0.018943449408945618,14,"[7, 6]",118,0,0.004667983202373299,0.9804500881658627,0.004667983202373299,0.9804500881658627
move_near,58,early,both_success,9,53,0.002092787874959684,0.0031143127078910398,65,0.0010215248329313556,136,"[5, 8]",88,59,-0.0007055757467374258,0.00374855365321677,56,0.004454129399954196,56,"[4, 13]",77,0,0.0,0.9896782032258634,0.007380910506435467,0.9948718488312644
move_near,58,early,both_success,9,56,0.00229845525805569,0.002851227494772151,68,0.000552772236716461,164,"[4, 8]",72,58,-0.0001675427053583929,0.003816045158892229,55,0.003983587864250622,65,"[5, 12]",92,1,0.0,0.9834190401790184,0.007380910506435467,0.9898501118807651
move_near,59,early,rescue,9,23,0.005717261984677213,0.010665424934206868,31,0.004948162949529654,57,"[8, 9]",137,25,-0.010978764572051913,0.012941141508244087,23,0.023919906080296,6,"[13, 2]",210,0,0.0,0.9931830764351407,0.0,0.9931830764351407
move_near,59,middle,rescue,40,35,0.0043922361839100555,0.004841681844648823,45,0.00044944566073876744,140,"[8, 9]",137,45,-0.0020441140458574564,0.004924592493495511,44,0.0069687065393529675,34,"[15, 5]",245,0,0.0,0.9963958462686905,0.0,0.9963958462686905
move_near,59,late,rescue,70,55,0.0014183057435656374,0.002406916837847439,66,0.0009886110942818015,105,"[7, 9]",121,58,-0.0015389019459935774,0.0028918935139612767,56,0.004430795459954854,46,"[15, 8]",248,0,0.0,0.9976280293929877,0.0,0.9979219533938852
move_near,59,late,rescue,70,56,0.001604017092164409,0.0022497155879007864,70,0.0006456984957363775,128,"[8, 10]",138,57,-0.00016144722394012328,0.0029849085239720477,55,0.003146355747912171,58,"[13, 8]",216,1,0.0,0.9951883535104576,0.0,0.9957721746606182
move_near,60,early,both_fail,9,22,0.008370292658748862,0.012168993358337429,29,0.003798700699588566,65,"[9, 6]",150,29,-0.005136248251206869,0.013159832931527974,27,0.018296081182734843,14,"[5, 9]",89,0,0.03791841243014735,0.9692411471678292,0.03791841243014735,0.9692411471678292
move_near,60,late,both_fail,70,32,0.004715048722732005,0.00875670753615855,37,0.004041658813426546,64,"[10, 6]",166,34,-0.0033379455835898762,0.009663253894683829,32,0.013001199478273705,18,"[8, 9]",137,0,0.0,0.9970926093430343,0.0,0.9970926093430343
move_near,61,early,both_success,9,53,0.002092787874959684,0.0031143127078910398,65,0.0010215248329313556,136,"[5, 8]",88,59,-0.0007055757467374258,0.00374855365321677,56,0.004454129399954196,56,"[4, 13]",77,0,0.0,0.9896782032258634,0.007380910506435467,0.9948718488312644
move_near,61,early,both_success,9,56,0.00229845525805569,0.002851227494772151,68,0.000552772236716461,164,"[4, 8]",72,58,-0.0001675427053583929,0.003816045158892229,55,0.003983587864250622,65,"[5, 12]",92,1,0.0,0.9834190401790184,0.007380910506435467,0.9898501118807651
move_near,62,early,both_fail,9,26,0.0022646151424050506,0.011331755428374744,29,0.009067140285969694,29,"[6, 10]",106,29,-0.010700736202294147,0.012058520197897224,27,0.02275925640019137,9,"[8, 9]",137,0,0.0,0.9510935439125399,0.0,0.9510935439125399
move_near,62,middle,both_fail,40,21,0.0050725300282132195,0.012173530232501222,25,0.007101000204288002,41,"[7, 2]",114,25,-0.0074436041800168985,0.01282395107397836,23,0.02026755525399526,8,"[0, 1]",1,0,0.02952364202574187,0.963633666989518,0.02952364202574187,0.963633666989518
move_near,63,early,both_success,9,20,0.006127739479093621,0.014326019622840878,25,0.008198280143747258,37,"[8, 4]",132,26,-0.007978214758388632,0.01433900829305767,24,0.022317223051446303,11,"[13, 2]",210,0,0.03353039944990005,0.9930826123788244,0.0,0.9950591779532318
move_near,63,early,both_success,9,22,0.0060550752942287265,0.012239871962533986,26,0.0061847966683052594,46,"[9, 2]",146,25,-0.009078541098073092,0.014934542127102277,23,0.02401308322517537,8,"[13, 3]",211,1,0.03353039944990005,0.9885238617149904,0.0,0.9883483064529746
move_near,63,middle,both_success,40,43,0.002629922572507019,0.0039471864679959615,48,0.0013172638954889423,92,"[11, 4]",180,48,0.00037697209708017695,0.004066045687797501,46,0.003689073590717324,56,"[1, 0]",16,0,0.03384396669568587,0.9224261506004031,0.03384396669568587,0.9224261506004031
move_near,64,early,both_success,9,39,0.004417669647800342,0.005302768844221504,48,0.0008850991964211614,157,"[4, 5]",69,42,-0.005137990815812645,0.007019922758839128,41,0.012157913574651773,18,"[14, 9]",233,0,0.0,0.9988484100806144,0.0,0.9988484100806144
move_near,64,late,both_success,70,11,0.008985030278208466,0.013542511495513363,14,0.004557481217304897,43,"[6, 9]",105,14,-0.0003983079507166726,0.014496579321816867,13,0.01489488727253354,15,"[5, 4]",84,0,0.027745927015940364,0.9764498660968622,0.027745927015940364,0.9764498660968622
move_near,65,early,both_success,9,24,0.008977456078033838,0.011002367829677546,31,0.0020249117516437077,104,"[9, 4]",148,29,-0.002644058431071324,0.011822741778171672,28,0.014466800209242996,21,"[3, 13]",61,0,0.0,0.9765688299090276,0.0,0.9765688299090276
move_near,66,early,rescue,9,17,0.008549545204612735,0.012456352761407816,23,0.003906807556795081,68,"[6, 10]",106,24,-0.008166798527610847,0.012738789342334186,22,0.020905587869945032,9,"[13, 2]",210,0,0.0,0.9777467665282428,0.0,0.9783786779104028
move_near,66,early,rescue,9,21,0.004922588338282624,0.011212511371441863,26,0.0062899230331592395,49,"[2, 14]",46,23,-0.007125418450485468,0.012911000893478188,21,0.020036419343963656,11,"[0, 1]",1,1,0.012636302639456365,0.9263203310417275,0.012636302639456365,0.9258509653606559
move_near,66,late,rescue,70,11,0.01508420515076286,0.016740032690970817,15,0.0016558275402079573,88,"[10, 3]",163,16,-0.0006579420515952089,0.019432746214789565,13,0.020090688266384774,10,"[13, 4]",212,0,0.0,0.994919506955414,0.0,0.996850675106709
move_near,66,late,rescue,70,13,0.01090096110525694,0.01777042386849606,14,0.00686946276323912,38,"[8, 4]",132,15,-0.004957605565003655,0.022635627698564163,11,0.02759323326356782,8,"[13, 3]",211,1,0.0,0.9876114468329045,0.0,0.991119285817489
move_near,69,middle,both_fail,40,38,0.002320331049736031,0.0046322090918943515,45,0.0023118780421583205,79,"[5, 2]",82,48,-0.00542129542886729,0.004697025607212765,43,0.010118321036080055,26,"[1, 0]",16,0,0.0,0.991313164215729,0.0,0.9917552980435451
move_near,69,middle,both_fail,40,40,0.002955088863336042,0.004221311915147027,52,0.001266223051810985,99,"[6, 11]",107,47,-0.0013986521418897545,0.004701472702061076,42,0.00610012484395083,41,"[14, 6]",230,1,0.0,0.9942747970359492,0.0,0.9952267988579099
move_near,69,middle,both_fail,40,42,0.0028311031672964854,0.004088730364231284,55,0.001257627196934798,100,"[4, 10]",74,45,-0.0017814964910692873,0.004826208029597734,41,0.0066077045206670215,37,"[15, 8]",248,2,0.0,0.9972039520894351,0.0,0.9978061642702777
move_near,69,late,both_fail,70,60,0.0021817019360440737,0.0024055038731047246,71,0.00022380193706065076,207,"[6, 14]",110,67,-0.0007927397963220888,0.0026719714750623154,65,0.003464711271384404,67,"[0, 2]",2,0,0.0,0.9961340219380165,0.019412336523626367,0.9972378769822642
move_near,69,late,both_fail,70,64,0.00185751031505088,0.002087548091228185,77,0.0002300377761773049,206,"[6, 13]",109,66,-0.00024023000091734316,0.0027981173401350735,63,0.0030383473410524166,72,"[5, 3]",83,1,0.0,0.991362138245297,0.019412336523626367,0.992330474819133
move_near,71,middle,both_fail,40,26,0.008560979440409304,0.01029583413210445,33,0.001734854691695145,95,"[9, 12]",156,35,-0.006706228426140591,0.010515514598684975,32,0.017221743024825566,16,"[10, 5]",165,0,0.0,0.9638709930615165,0.011669958005933179,0.9710295506050786
move_near,71,middle,both_fail,40,29,0.005019827334473001,0.009968239190562939,34,0.004948411856089938,56,"[6, 10]",106,34,-0.001179467292200101,0.01065577717998599,31,0.01183524447218609,25,"[14, 4]",228,1,0.011669958005933179,0.8874298039807307,0.0,0.8959188360783605
move_near,71,late,both_fail,70,29,0.004997899119443081,0.006294030636301283,37,0.001296131516858202,93,"[10, 12]",172,38,-0.0003789155889408393,0.00647212535127628,35,0.0068510409402171195,31,"[12, 1]",193,0,0.0,0.9594160248177074,0.2967480734836191,0.9635027637233973
move_near,71,late,both_fail,70,33,0.004506649237576162,0.0055743576121543405,43,0.0010677083745781793,103,"[10, 10]",170,36,-0.0006611373447219637,0.00679471349307278,34,0.007455850837794743,27,"[10, 5]",165,1,0.021192917302543024,0.9934468427527419,0.27555878870731715,0.9942382875258294
move_near,72,late,harm,70,68,0.00013750212209459427,0.0018966022845991126,70,0.0017591001625045183,77,"[3, 0]",48,70,-0.00010148596066985932,0.001900789911151762,68,0.0020022758718216214,73,"[4, 2]",66,0,0.0,0.9950620518057256,0.0,0.9950620518057256
move_near,73,middle,harm,40,37,0.004888164114314361,0.005697667691232342,50,0.0008095035769179808,142,"[11, 4]",180,51,-0.00035662573037836126,0.005773732403633901,49,0.006130358134012262,46,"[8, 11]",139,0,0.0,0.9990524419894373,0.0,0.9990817441600641
move_near,73,middle,harm,40,46,0.0021188575733075464,0.00552451128936666,51,0.0034056537160591137,75,"[10, 2]",162,50,-0.007648807072952893,0.00584113237730794,48,0.013489939450260833,18,"[5, 5]",85,1,0.0,0.9922127468593969,0.0,0.9925502737680127
move_near,73,late,harm,70,51,0.0010749908732784036,0.0034417459263125167,56,0.002366755053034113,72,"[2, 5]",37,54,0.00016574464607014422,0.0037568458223906746,52,0.0035911011763205304,55,"[13, 8]",216,0,0.0,0.9966425048621635,0.0,0.9966425048621635
move_near,74,early,rescue,9,24,0.006738484063042877,0.01129805427167239,29,0.004559570208629513,57,"[5, 5]",85,28,1.148453892652751e-05,0.013115328855192973,26,0.013103844316266445,18,"[3, 12]",60,0,0.0,0.9577001006284543,0.0,0.9577001006284543
move_near,74,middle,rescue,40,11,0.011797910147006277,0.01829375717307783,17,0.006495847026071554,52,"[3, 7]",55,17,-0.003689665042439949,0.021217780424515227,14,0.024907445466955176,6,"[5, 5]",85,0,0.09549543255304468,0.887413869124895,0.036330715375788136,0.858679216918906
move_near,74,middle,rescue,40,12,0.009312438462538888,0.018724067183915897,16,0.009411628721377008,32,"[10, 3]",163,16,-0.004409734117190495,0.021377373168431846,13,0.025787107285622342,4,"[13, 2]",210,1,0.08687458064626241,0.871296083270548,0.01588282079205791,0.8802954719773846
move_near,76,early,both_success,9,67,0.0008225025097532985,0.001965648989838679,75,0.0011431464800853804,131,"[8, 7]",135,74,-0.004076317358475346,0.002050465443655697,73,0.006126782802131043,47,"[12, 0]",192,0,0.0,0.9955515909660654,0.0,0.9955515909660654
move_near,76,middle,both_success,40,19,0.0073820919604636066,0.010069370559444174,25,0.0026872785989805674,78,"[6, 11]",107,23,-0.006853370484605166,0.012685741564566727,20,0.019539112049171893,14,"[11, 10]",186,0,0.0,0.9900295613227712,0.0,0.9900295613227712
move_near,77,middle,both_success,40,51,0.00020052513964048148,0.0036891578442043117,53,0.00348863270456383,82,"[7, 2]",114,52,-0.0045033451080536205,0.003758354703697392,51,0.008261699811751013,32,"[15, 8]",248,0,0.01579537829932043,0.9949514876440081,0.01579537829932043,0.9949514876440081
move_near,78,early,rescue,9,22,0.009912892177331403,0.012009414717308087,28,0.002096522539976685,110,"[5, 10]",90,26,-0.0018590018445930855,0.01396892608076215,25,0.015827927925355235,17,"[9, 9]",153,0,0.04188801468113279,0.862409738232973,0.04188801468113279,0.862409738232973
move_near,78,middle,rescue,40,84,0.0006548871382570608,0.0014720808735715595,90,0.0008171937353144987,130,"[6, 10]",106,88,-0.0010785762148018024,0.0015553904758412649,87,0.002633966690643067,85,"[13, 7]",215,0,0.044285463038612805,0.9925214676449592,0.044285463038612805,0.9925214676449592
move_near,79,middle,both_success,40,51,0.00020052513964048148,0.0036891578442043117,53,0.00348863270456383,82,"[7, 2]",114,52,-0.0045033451080536205,0.003758354703697392,51,0.008261699811751013,32,"[15, 8]",248,0,0.01579537829932043,0.9949514876440081,0.01579537829932043,0.9949514876440081
move_near,80,early,both_success,9,13,0.016248298395802253,0.01944735011269784,19,0.003199051716895586,77,"[5, 6]",86,14,0.006499386925909576,0.02206754582752695,13,0.015568158901617375,20,"[8, 13]",141,0,0.0,0.9531192769426075,0.0,0.9531192769426075
move_near,80,middle,both_success,40,18,0.004612619261680105,0.015229631150848607,20,0.010617011889168502,28,"[4, 5]",69,20,-0.002866576889342512,0.01664898412913542,18,0.01951556101847793,12,"[7, 6]",118,0,0.021511838688694874,0.8195289909608678,0.021511838688694874,0.8195289909608678
move_near,83,early,both_fail,9,26,0.0022646151424050506,0.011331755428374744,29,0.009067140285969694,29,"[6, 10]",106,29,-0.010700736202294147,0.012058520197897224,27,0.02275925640019137,9,"[8, 9]",137,0,0.0,0.9510935439125399,0.0,0.9510935439125399
move_near,83,middle,both_fail,40,21,0.0050725300282132195,0.012173530232501222,25,0.007101000204288002,41,"[7, 2]",114,25,-0.0074436041800168985,0.01282395107397836,23,0.02026755525399526,8,"[0, 1]",1,0,0.02952364202574187,0.963633666989518,0.02952364202574187,0.963633666989518
move_near,84,early,both_fail,9,28,0.007697307054813671,0.009659494886475484,35,0.001962187831661813,116,"[4, 3]",67,38,-0.0024292578451563466,0.010540734105011506,33,0.012969991950167853,21,"[14, 9]",233,0,0.012015207320793926,0.9958113956228707,0.0,0.9957812087847989
move_near,84,early,both_fail,9,32,0.007381002577962761,0.008371245079201103,42,0.0009902425012383422,147,"[3, 4]",52,37,-0.002960399126478587,0.010703726416869445,31,0.013664125543348032,17,"[8, 13]",141,1,0.066979251523916,0.9208378103676096,0.005294273597352628,0.9227509452103402
move_near,84,early,both_fail,9,33,0.004522438276792239,0.009455346543803624,36,0.004932908267011385,65,"[10, 3]",163,35,-0.010830737009889353,0.011387682737578002,29,0.022218419747467355,6,"[11, 10]",186,2,0.048440953834384015,0.9639673411529799,0.027467127083328283,0.9613725630817538
move_near,84,middle,both_fail,40,38,0.003748529155404269,0.004205116035728823,47,0.0004565868803245538,157,"[3, 9]",57,40,0.0003036962323089993,0.005799121570115434,39,0.005495425337806435,38,"[5, 6]",86,0,0.017341204384962783,0.9957540404546293,0.017341204384962783,0.9957540404546293
move_near,84,late,both_fail,70,41,0.0021860609464904174,0.004004553435631099,46,0.0018184924891406814,90,"[2, 10]",42,46,-0.0006564006948711829,0.004082766911323745,45,0.0047391676061949274,44,"[9, 5]",149,0,0.04441058634743269,0.9090904239953285,0.04441058634743269,0.9090904239953285
move_near,85,early,both_fail,9,31,0.007021271870670789,0.008219382147267713,40,0.0011981102765969238,143,"[3, 4]",52,37,-0.006299276700288512,0.009832003097972464,34,0.016131279798260977,15,"[9, 12]",156,0,0.0,0.9849058446490218,0.0,0.9849058446490218
move_near,85,middle,both_fail,40,43,0.002235843271489198,0.0036806686503373996,51,0.0014448253788482018,97,"[2, 10]",42,47,-0.0010043121829743954,0.0044790513862708265,45,0.005483363569245222,47,"[7, 8]",120,0,0.0,0.9980810615545493,0.0,0.9980810615545493
move_near,85,late,both_fail,70,68,0.0011412971329164618,0.00256764235219657,74,0.001426345219280108,103,"[2, 9]",41,73,4.376263290478688e-05,0.002681204826473288,72,0.0026374421935685013,76,"[2, 11]",43,0,0.0,0.9921180447097394,0.0,0.9921180447097394
